id,device_id,latitude,longitude,ts,payload,message_md5,meta_data,meta_data_json
1197776092,865284048633238,32.867908477783,-111.769721984863,"2023-10-27 10:43:13","{"ignition_on_upload_interval": 0, "ignition_off_upload_interval": 0, "angle_upload_interval": 0, "distance_upload_interval": 0, "over_speed_alarm_setting_network_sig_strength": {"overspeed_alarm": {"speed": 120, "unit": "kmph"}, "network_sig_percent": 100}, "data_gnss_status": "gnss", "gsensor_manager_status": {"gsensor_sensitivity": 12, "manager_status": 0}, "other_settings": {"sim_locked": 0, "device_locked": 0, "antitheft_alarm": 0, "vibration_sensitivity": 0}, "heartbeat_interval": 7, "relay_status": {"status": "relay_off", "mode": 0, "sms_lang": "arabic"}, "drag_alarm_setting": 0, "digital_io_status": {"external_power_supply": 1, "ignition": 1, "ac": 0, "digital_input_3": 0, "digital_input_4": 0, "relay": 0, "digital_outut_2": 0, "speaker_error": 0, "rs232_5v_power_output": 1, "accdet_enabled": 1}, "digital_out": "00", "reserved1": "00", "analog_input_1": 0.0, "analog_input_2": 0.0, "analog_input_3": 0.0, "analog_input_4": -1, "analog_input_5": -1, "alarm_code": 0, "reserved2": "00", "odometer_mtr": 25265309, "built_in_battery_voltage_percent": 89, "year": "23", "month": "10", "day": "27", "hour": "10", "minute": "43", "second": "13", "location": [{"altitude": 397.0, "longitude": -111.769721984863, "latitude": 32.867908477783, "speed_kmph": 0.0, "direction": 76}], "internal_battery_voltage2": 3.95, "external_power_supply_voltage": 14.16, "rpm": 65535, "smart_upload": 80, "battery_monitoring": "0000", "internal_temp": 0.22, "reserved3": "FFFFFFFFFF"}",fe917d99e58f6e2fb433b21dcbfb143e,"{"relay_status": "relay_off", "air_conditioner_status": 0, "battery": 89, "odometer": 15699.130318639, "charging": {"status": "on", "voltage": 14.16, "time_delta": {"c": 30, "d": 0, "p": 0}}, "speed": 0.0, "direction": 76, "temperature": 64.27, "humidity": 63.0, "tnhs_connected": true, "gps": true, "engine_hours": 189.86166666665278, "idle_time_hours": 0, "engine_state": "on", "idle_state": "off", "status": "moving", "status_start_ts": "2023-10-24 20:50:35", "time_sec_difference": 30, "dot_identifier": "2116631"}",NULL
1197775683,865284048633238,32.867908477783,-111.769721984863,"2023-10-27 10:42:43","{"ignition_on_upload_interval": 0, "ignition_off_upload_interval": 0, "angle_upload_interval": 0, "distance_upload_interval": 0, "over_speed_alarm_setting_network_sig_strength": {"overspeed_alarm": {"speed": 120, "unit": "kmph"}, "network_sig_percent": 100}, "data_gnss_status": "gnss", "gsensor_manager_status": {"gsensor_sensitivity": 12, "manager_status": 0}, "other_settings": {"sim_locked": 0, "device_locked": 0, "antitheft_alarm": 0, "vibration_sensitivity": 0}, "heartbeat_interval": 7, "relay_status": {"status": "relay_off", "mode": 0, "sms_lang": "arabic"}, "drag_alarm_setting": 0, "digital_io_status": {"external_power_supply": 1, "ignition": 1, "ac": 0, "digital_input_3": 0, "digital_input_4": 0, "relay": 0, "digital_outut_2": 0, "speaker_error": 0, "rs232_5v_power_output": 1, "accdet_enabled": 1}, "digital_out": "00", "reserved1": "00", "analog_input_1": 0.02, "analog_input_2": 0.0, "analog_input_3": 0.0, "analog_input_4": -1, "analog_input_5": -1, "alarm_code": 0, "reserved2": "00", "odometer_mtr": 25265309, "built_in_battery_voltage_percent": 89, "year": "23", "month": "10", "day": "27", "hour": "10", "minute": "42", "second": "43", "location": [{"altitude": 397.0, "longitude": -111.769721984863, "latitude": 32.867908477783, "speed_kmph": 2.5, "direction": 76}], "internal_battery_voltage2": 3.95, "external_power_supply_voltage": 14.27, "rpm": 65535, "smart_upload": 80, "battery_monitoring": "0000", "internal_temp": 0.22, "reserved3": "FFFFFFFFFF"}",0ba62b5ba24df497bc7cf11fd254b6b6,"{"relay_status": "relay_off", "air_conditioner_status": 0, "battery": 89, "odometer": 15699.130318639, "charging": {"status": "on", "voltage": 14.27, "time_delta": {"c": 24, "d": 0, "p": 0}}, "speed": 1.5534275, "direction": 76, "temperature": 63.79, "humidity": 65.0, "tnhs_connected": true, "gps": true, "engine_hours": 189.85333333331945, "idle_time_hours": 0, "engine_state": "on", "idle_state": "off", "status": "moving", "status_start_ts": "2023-10-24 20:50:35", "time_sec_difference": 24, "dot_identifier": "2116631"}",NULL
1197775342,865284048633238,32.867897033691,-111.769714355469,"2023-10-27 10:42:18","{"ignition_on_upload_interval": 0, "ignition_off_upload_interval": 0, "angle_upload_interval": 0, "distance_upload_interval": 0, "over_speed_alarm_setting_network_sig_strength": {"overspeed_alarm": {"speed": 120, "unit": "kmph"}, "network_sig_percent": 93}, "data_gnss_status": "gnss", "gsensor_manager_status": {"gsensor_sensitivity": 12, "manager_status": 0}, "other_settings": {"sim_locked": 0, "device_locked": 0, "antitheft_alarm": 0, "vibration_sensitivity": 0}, "heartbeat_interval": 7, "relay_status": {"status": "relay_off", "mode": 0, "sms_lang": "arabic"}, "drag_alarm_setting": 0, "digital_io_status": {"external_power_supply": 1, "ignition": 1, "ac": 0, "digital_input_3": 0, "digital_input_4": 0, "relay": 0, "digital_outut_2": 0, "speaker_error": 0, "rs232_5v_power_output": 1, "accdet_enabled": 1}, "digital_out": "00", "reserved1": "00", "analog_input_1": 0.0, "analog_input_2": 0.0, "analog_input_3": 0.0, "analog_input_4": -1, "analog_input_5": -1, "alarm_code": 0, "reserved2": "00", "odometer_mtr": 25265302, "built_in_battery_voltage_percent": 88, "year": "23", "month": "10", "day": "27", "hour": "10", "minute": "42", "second": "18", "location": [{"altitude": 403.0, "longitude": -111.769714355469, "latitude": 32.867897033691, "speed_kmph": 0.0, "direction": 242}], "internal_battery_voltage2": 3.95, "external_power_supply_voltage": 14.26, "rpm": 65535, "smart_upload": 80, "battery_monitoring": "0000", "internal_temp": 0.23, "reserved3": "FFFFFFFFFF"}",fdcaf5c09de904e2db152a2a0937cda6,"{"relay_status": "relay_off", "air_conditioner_status": 0, "battery": 88, "odometer": 15699.125969042001, "charging": {"status": "on", "voltage": 14.26, "time_delta": {"c": 30, "d": 0, "p": 0}}, "speed": 0.0, "direction": 242, "temperature": 63.79, "humidity": 65.0, "tnhs_connected": true, "gps": true, "engine_hours": 189.846388888875, "idle_time_hours": 0, "engine_state": "on", "idle_state": "off", "status": "moving", "status_start_ts": "2023-10-24 20:50:35", "time_sec_difference": 30, "dot_identifier": "2116631"}",NULL
1197774935,865284048633238,32.867897033691,-111.769714355469,"2023-10-27 10:41:48","{"ignition_on_upload_interval": 0, "ignition_off_upload_interval": 0, "angle_upload_interval": 0, "distance_upload_interval": 0, "over_speed_alarm_setting_network_sig_strength": {"overspeed_alarm": {"speed": 120, "unit": "kmph"}, "network_sig_percent": 100}, "data_gnss_status": "gnss", "gsensor_manager_status": {"gsensor_sensitivity": 12, "manager_status": 0}, "other_settings": {"sim_locked": 0, "device_locked": 0, "antitheft_alarm": 0, "vibration_sensitivity": 0}, "heartbeat_interval": 7, "relay_status": {"status": "relay_off", "mode": 0, "sms_lang": "arabic"}, "drag_alarm_setting": 0, "digital_io_status": {"external_power_supply": 1, "ignition": 1, "ac": 0, "digital_input_3": 0, "digital_input_4": 0, "relay": 0, "digital_outut_2": 0, "speaker_error": 0, "rs232_5v_power_output": 1, "accdet_enabled": 1}, "digital_out": "00", "reserved1": "00", "analog_input_1": 0.0, "analog_input_2": 0.0, "analog_input_3": 0.0, "analog_input_4": -1, "analog_input_5": -1, "alarm_code": 0, "reserved2": "00", "odometer_mtr": 25265302, "built_in_battery_voltage_percent": 88, "year": "23", "month": "10", "day": "27", "hour": "10", "minute": "41", "second": "48", "location": [{"altitude": 403.0, "longitude": -111.769714355469, "latitude": 32.867897033691, "speed_kmph": 0.0, "direction": 242}], "internal_battery_voltage2": 3.95, "external_power_supply_voltage": 14.26, "rpm": 65535, "smart_upload": 80, "battery_monitoring": "0000", "internal_temp": 0.22, "reserved3": "FFFFFFFFFF"}",cd5e0d002001b1a113bccaae61e53eb6,"{"relay_status": "relay_off", "air_conditioner_status": 0, "battery": 88, "odometer": 15699.125969042001, "charging": {"status": "on", "voltage": 14.26, "time_delta": {"c": 30, "d": 0, "p": 0}}, "speed": 0.0, "direction": 242, "temperature": 63.79, "humidity": 65.0, "tnhs_connected": true, "gps": true, "engine_hours": 189.83805555554167, "idle_time_hours": 0, "engine_state": "on", "idle_state": "off", "status": "moving", "status_start_ts": "2023-10-24 20:50:35", "time_sec_difference": 30, "dot_identifier": "2116631"}",NULL
1197774539,865284048633238,32.867897033691,-111.769714355469,"2023-10-27 10:41:18","{"ignition_on_upload_interval": 0, "ignition_off_upload_interval": 0, "angle_upload_interval": 0, "distance_upload_interval": 0, "over_speed_alarm_setting_network_sig_strength": {"overspeed_alarm": {"speed": 120, "unit": "kmph"}, "network_sig_percent": 100}, "data_gnss_status": "gnss", "gsensor_manager_status": {"gsensor_sensitivity": 12, "manager_status": 0}, "other_settings": {"sim_locked": 0, "device_locked": 0, "antitheft_alarm": 0, "vibration_sensitivity": 0}, "heartbeat_interval": 7, "relay_status": {"status": "relay_off", "mode": 0, "sms_lang": "arabic"}, "drag_alarm_setting": 0, "digital_io_status": {"external_power_supply": 1, "ignition": 1, "ac": 0, "digital_input_3": 0, "digital_input_4": 0, "relay": 0, "digital_outut_2": 0, "speaker_error": 0, "rs232_5v_power_output": 1, "accdet_enabled": 1}, "digital_out": "00", "reserved1": "00", "analog_input_1": 0.0, "analog_input_2": 0.0, "analog_input_3": 0.0, "analog_input_4": -1, "analog_input_5": -1, "alarm_code": 0, "reserved2": "00", "odometer_mtr": 25265302, "built_in_battery_voltage_percent": 88, "year": "23", "month": "10", "day": "27", "hour": "10", "minute": "41", "second": "18", "location": [{"altitude": 403.0, "longitude": -111.769714355469, "latitude": 32.867897033691, "speed_kmph": 0.0, "direction": 242}], "internal_battery_voltage2": 3.95, "external_power_supply_voltage": 14.200000000000001, "rpm": 65535, "smart_upload": 80, "battery_monitoring": "0000", "internal_temp": 0.22, "reserved3": "FFFFFFFFFF"}",7876cc0d908f27918b9dca372481fc50,"{"relay_status": "relay_off", "air_conditioner_status": 0, "battery": 88, "odometer": 15699.125969042001, "charging": {"status": "on", "voltage": 14.200000000000001, "time_delta": {"c": 30, "d": 0, "p": 0}}, "speed": 0.0, "direction": 242, "temperature": 63.79, "humidity": 65.0, "tnhs_connected": true, "gps": true, "engine_hours": 189.82972222220835, "idle_time_hours": 0, "engine_state": "on", "idle_state": "off", "status": "moving", "status_start_ts": "2023-10-24 20:50:35", "time_sec_difference": 30, "dot_identifier": "2116631"}",NULL
1197774106,865284048633238,32.867897033691,-111.769714355469,"2023-10-27 10:40:48","{"ignition_on_upload_interval": 0, "ignition_off_upload_interval": 0, "angle_upload_interval": 0, "distance_upload_interval": 0, "over_speed_alarm_setting_network_sig_strength": {"overspeed_alarm": {"speed": 120, "unit": "kmph"}, "network_sig_percent": 100}, "data_gnss_status": "gnss", "gsensor_manager_status": {"gsensor_sensitivity": 12, "manager_status": 0}, "other_settings": {"sim_locked": 0, "device_locked": 0, "antitheft_alarm": 0, "vibration_sensitivity": 0}, "heartbeat_interval": 7, "relay_status": {"status": "relay_off", "mode": 0, "sms_lang": "arabic"}, "drag_alarm_setting": 0, "digital_io_status": {"external_power_supply": 1, "ignition": 1, "ac": 0, "digital_input_3": 0, "digital_input_4": 0, "relay": 0, "digital_outut_2": 0, "speaker_error": 0, "rs232_5v_power_output": 1, "accdet_enabled": 1}, "digital_out": "00", "reserved1": "00", "analog_input_1": 0.0, "analog_input_2": 0.0, "analog_input_3": 0.0, "analog_input_4": -1, "analog_input_5": -1, "alarm_code": 0, "reserved2": "00", "odometer_mtr": 25265302, "built_in_battery_voltage_percent": 88, "year": "23", "month": "10", "day": "27", "hour": "10", "minute": "40", "second": "48", "location": [{"altitude": 403.0, "longitude": -111.769714355469, "latitude": 32.867897033691, "speed_kmph": 0.0, "direction": 242}], "internal_battery_voltage2": 3.95, "external_power_supply_voltage": 14.16, "rpm": 65535, "smart_upload": 80, "battery_monitoring": "0000", "internal_temp": 0.23, "reserved3": "FFFFFFFFFF"}",781d0836e399d93a1a755312a388864f,"{"relay_status": "relay_off", "air_conditioner_status": 0, "battery": 88, "odometer": 15699.125969042001, "charging": {"status": "on", "voltage": 14.16, "time_delta": {"c": 30, "d": 0, "p": 0}}, "speed": 0.0, "direction": 242, "temperature": 63.79, "humidity": 65.0, "tnhs_connected": true, "gps": true, "engine_hours": 189.82138888887502, "idle_time_hours": 0, "engine_state": "on", "idle_state": "off", "status": "moving", "status_start_ts": "2023-10-24 20:50:35", "time_sec_difference": 30, "dot_identifier": "2116631"}",NULL
1197773682,865284048633238,32.867965698242,-111.769493103027,"2023-10-27 10:40:18","{"ignition_on_upload_interval": 0, "ignition_off_upload_interval": 0, "angle_upload_interval": 0, "distance_upload_interval": 0, "over_speed_alarm_setting_network_sig_strength": {"overspeed_alarm": {"speed": 120, "unit": "kmph"}, "network_sig_percent": 100}, "data_gnss_status": "gnss", "gsensor_manager_status": {"gsensor_sensitivity": 12, "manager_status": 0}, "other_settings": {"sim_locked": 0, "device_locked": 0, "antitheft_alarm": 0, "vibration_sensitivity": 0}, "heartbeat_interval": 7, "relay_status": {"status": "relay_off", "mode": 0, "sms_lang": "arabic"}, "drag_alarm_setting": 0, "digital_io_status": {"external_power_supply": 1, "ignition": 1, "ac": 0, "digital_input_3": 0, "digital_input_4": 0, "relay": 0, "digital_outut_2": 0, "speaker_error": 0, "rs232_5v_power_output": 1, "accdet_enabled": 1}, "digital_out": "00", "reserved1": "00", "analog_input_1": 0.0, "analog_input_2": 0.03, "analog_input_3": 0.0, "analog_input_4": -1, "analog_input_5": -1, "alarm_code": 0, "reserved2": "00", "odometer_mtr": 25265280, "built_in_battery_voltage_percent": 88, "year": "23", "month": "10", "day": "27", "hour": "10", "minute": "40", "second": "18", "location": [{"altitude": 406.0, "longitude": -111.769493103027, "latitude": 32.867965698242, "speed_kmph": 7.2, "direction": 246}], "internal_battery_voltage2": 3.95, "external_power_supply_voltage": 14.22, "rpm": 65535, "smart_upload": 80, "battery_monitoring": "0000", "internal_temp": 0.23, "reserved3": "FFFFFFFFFF"}",cd74f6c84e72b4c5f6306403877a54d4,"{"relay_status": "relay_off", "air_conditioner_status": 0, "battery": 88, "odometer": 15699.11229888, "charging": {"status": "on", "voltage": 14.22, "time_delta": {"c": 4, "d": 0, "p": 0}}, "speed": 4.4738712000000005, "direction": 246, "temperature": 63.79, "humidity": 65.0, "tnhs_connected": true, "gps": true, "engine_hours": 189.8130555555417, "idle_time_hours": 0, "engine_state": "on", "idle_state": "off", "status": "moving", "status_start_ts": "2023-10-24 20:50:35", "time_sec_difference": 4, "dot_identifier": "2116631"}",NULL
1197773612,865284048633238,32.868034362793,-111.769432067871,"2023-10-27 10:40:14","{"ignition_on_upload_interval": 0, "ignition_off_upload_interval": 0, "angle_upload_interval": 0, "distance_upload_interval": 0, "over_speed_alarm_setting_network_sig_strength": {"overspeed_alarm": {"speed": 120, "unit": "kmph"}, "network_sig_percent": 100}, "data_gnss_status": "gnss", "gsensor_manager_status": {"gsensor_sensitivity": 12, "manager_status": 0}, "other_settings": {"sim_locked": 0, "device_locked": 0, "antitheft_alarm": 0, "vibration_sensitivity": 0}, "heartbeat_interval": 7, "relay_status": {"status": "relay_off", "mode": 0, "sms_lang": "arabic"}, "drag_alarm_setting": 0, "digital_io_status": {"external_power_supply": 1, "ignition": 1, "ac": 0, "digital_input_3": 0, "digital_input_4": 0, "relay": 0, "digital_outut_2": 0, "speaker_error": 0, "rs232_5v_power_output": 1, "accdet_enabled": 1}, "digital_out": "00", "reserved1": "00", "analog_input_1": 0.0, "analog_input_2": 0.03, "analog_input_3": 0.0, "analog_input_4": -1, "analog_input_5": -1, "alarm_code": 0, "reserved2": "00", "odometer_mtr": 25265268, "built_in_battery_voltage_percent": 88, "year": "23", "month": "10", "day": "27", "hour": "10", "minute": "40", "second": "14", "location": [{"altitude": 405.0, "longitude": -111.769432067871, "latitude": 32.868034362793, "speed_kmph": 8.200000000000001, "direction": 199}], "internal_battery_voltage2": 3.95, "external_power_supply_voltage": 14.22, "rpm": 65535, "smart_upload": 80, "battery_monitoring": "0000", "internal_temp": 0.23, "reserved3": "FFFFFFFFFF"}",4ac22075bfb8bace30bc980ea83112f8,"{"relay_status": "relay_off", "air_conditioner_status": 0, "battery": 88, "odometer": 15699.104842428, "charging": {"status": "on", "voltage": 14.22, "time_delta": {"c": 6, "d": 0, "p": 0}}, "speed": 5.0952422, "direction": 199, "temperature": 63.79, "humidity": 65.0, "tnhs_connected": true, "gps": true, "engine_hours": 189.8119444444306, "idle_time_hours": 0, "engine_state": "on", "idle_state": "off", "status": "moving", "status_start_ts": "2023-10-24 20:50:35", "time_sec_difference": 6, "dot_identifier": "2116631"}",NULL
1197773543,865284048633238,32.868129730225,-111.769439697266,"2023-10-27 10:40:08","{"ignition_on_upload_interval": 0, "ignition_off_upload_interval": 0, "angle_upload_interval": 0, "distance_upload_interval": 0, "over_speed_alarm_setting_network_sig_strength": {"overspeed_alarm": {"speed": 120, "unit": "kmph"}, "network_sig_percent": 100}, "data_gnss_status": "gnss", "gsensor_manager_status": {"gsensor_sensitivity": 12, "manager_status": 0}, "other_settings": {"sim_locked": 0, "device_locked": 0, "antitheft_alarm": 0, "vibration_sensitivity": 0}, "heartbeat_interval": 7, "relay_status": {"status": "relay_off", "mode": 0, "sms_lang": "arabic"}, "drag_alarm_setting": 0, "digital_io_status": {"external_power_supply": 1, "ignition": 1, "ac": 0, "digital_input_3": 0, "digital_input_4": 0, "relay": 0, "digital_outut_2": 0, "speaker_error": 0, "rs232_5v_power_output": 1, "accdet_enabled": 1}, "digital_out": "00", "reserved1": "00", "analog_input_1": 0.0, "analog_input_2": 0.0, "analog_input_3": 0.0, "analog_input_4": -1, "analog_input_5": -1, "alarm_code": 0, "reserved2": "00", "odometer_mtr": 25265257, "built_in_battery_voltage_percent": 88, "year": "23", "month": "10", "day": "27", "hour": "10", "minute": "40", "second": "08", "location": [{"altitude": 406.0, "longitude": -111.769439697266, "latitude": 32.868129730225, "speed_kmph": 7.1000000000000005, "direction": 177}], "internal_battery_voltage2": 3.95, "external_power_supply_voltage": 14.24, "rpm": 65535, "smart_upload": 80, "battery_monitoring": "0000", "internal_temp": 0.23, "reserved3": "FFFFFFFFFF"}",ad30c6dc4d64cbf0355529f00b767d1c,"{"relay_status": "relay_off", "air_conditioner_status": 0, "battery": 88, "odometer": 15699.098007347, "charging": {"status": "on", "voltage": 14.24, "time_delta": {"c": 9, "d": 0, "p": 0}}, "speed": 4.4117341, "direction": 177, "temperature": 63.79, "humidity": 65.0, "tnhs_connected": true, "gps": true, "engine_hours": 189.81027777776393, "idle_time_hours": 0, "engine_state": "on", "idle_state": "off", "status": "moving", "status_start_ts": "2023-10-24 20:50:35", "time_sec_difference": 9, "dot_identifier": "2116631"}",NULL
1197773402,865284048633238,32.868186950684,-111.769515991211,"2023-10-27 10:39:59","{"ignition_on_upload_interval": 0, "ignition_off_upload_interval": 0, "angle_upload_interval": 0, "distance_upload_interval": 0, "over_speed_alarm_setting_network_sig_strength": {"overspeed_alarm": {"speed": 120, "unit": "kmph"}, "network_sig_percent": 100}, "data_gnss_status": "gnss", "gsensor_manager_status": {"gsensor_sensitivity": 12, "manager_status": 0}, "other_settings": {"sim_locked": 0, "device_locked": 0, "antitheft_alarm": 0, "vibration_sensitivity": 0}, "heartbeat_interval": 7, "relay_status": {"status": "relay_off", "mode": 0, "sms_lang": "arabic"}, "drag_alarm_setting": 0, "digital_io_status": {"external_power_supply": 1, "ignition": 1, "ac": 0, "digital_input_3": 0, "digital_input_4": 0, "relay": 0, "digital_outut_2": 0, "speaker_error": 0, "rs232_5v_power_output": 1, "accdet_enabled": 1}, "digital_out": "00", "reserved1": "00", "analog_input_1": 0.0, "analog_input_2": 0.0, "analog_input_3": 0.0, "analog_input_4": -1, "analog_input_5": -1, "alarm_code": 0, "reserved2": "00", "odometer_mtr": 25265246, "built_in_battery_voltage_percent": 88, "year": "23", "month": "10", "day": "27", "hour": "10", "minute": "39", "second": "59", "location": [{"altitude": 411.0, "longitude": -111.769515991211, "latitude": 32.868186950684, "speed_kmph": 7.1000000000000005, "direction": 89}], "internal_battery_voltage2": 3.95, "external_power_supply_voltage": 14.26, "rpm": 65535, "smart_upload": 80, "battery_monitoring": "0000", "internal_temp": 0.23, "reserved3": "FFFFFFFFFF"}",388cc0cc9ec8666f7baff1dd81289acf,"{"relay_status": "relay_off", "air_conditioner_status": 0, "battery": 88, "odometer": 15699.091172266, "charging": {"status": "on", "voltage": 14.26, "time_delta": {"c": 5, "d": 0, "p": 0}}, "speed": 4.4117341, "direction": 89, "temperature": 63.79, "humidity": 65.0, "tnhs_connected": true, "gps": true, "engine_hours": 189.80777777776393, "idle_time_hours": 0, "engine_state": "on", "idle_state": "off", "status": "moving", "status_start_ts": "2023-10-24 20:50:35", "time_sec_difference": 5, "dot_identifier": "2116631"}",NULL
